3716,40606,6214,95302,8802,4967,93031,12094,306531,72390,0
62207,39430,17682,36734,11832,35182,0,0,0,0,1
3404,16598,18393,58224,381594,60864,264570,5533,1979,8279,1
5927,38437,2845,11921,3278,12881,10175,6129,3336,18633,0
17096,15245,94432,18885,53609,16726,20256,178791,50050,19264,1
34540,4826,217,0,1343,0,0,0,0,0,1
70284,7510,7684,16094,49045,11368,28244,165213,24613,103747,0
303866,36000,7282,3620,13578,5021,7860,33934,9008,7007,0
21658,35044,6135,27129,6252,4811,2935,2400,36920,3349,0
58257,72475,5728,28965,493127,69974,34214,5486,6618,2098,1
2170,1231,5342,6637,7455,4614,237,1058,241,241,1
0,0,0,224,0,0,0,0,0,0,1
320,4541,1061,3227,31866,28249,17755,10015,13008,30023,0
27888,72337,45022,231281,33151,51191,4546,6623,6021,7995,0
63073,4128,12449,36970,14611,2421,15330,1336,12023,8169,0
51739,1379,40726,77730,94555,12227,15410,7026,7204,160,1
17355,21019,518372,604114,16655,61206,8469,153893,24125,14547,0
189,35225,57326,4031,63886,24793,11932,58250,11032,54095,0
3484,1525,20692,1064,916,46087,1591,5440,28297,1744,0
1424,45555,67285,24954,22304,40908,205341,33127,81269,51852,1
37627,40755,73351,17987,7485,10810,8775,66841,36176,73212,1
10803,37754,5855,48491,92083,46994,4248,13547,33629,6445,0
22188,54301,14850,120160,145508,16213,15779,7766,50927,115536,0
221075,33197,79126,30174,5525,112814,2489883,21562,27012,23585,1
2436,440,255371,19471,24372,1421,13050,26377,15060,2702,0
3311,167233,337,40669,3020,5785,276650,82670,4091,6218,0
1246,6406,38825,5146,42876,2654,13227,6413,113990,33040,1
9421,10834,81506,18489,12955,10135,1200,115006,214684,27510,1
55808,3253,23460,2380,1620,1621,317,75591,43264,9660,1
8930,33795,25137,68703,10638,10632,15177,44872,5172,9042,1
60142,147791,43992,28666,93444,15364,8005,35851,14052,5449,0
216792,163444,14595,18728,40811,15135,151015,38368,16849,5882,0
14220,149,22693,47704,16067,1626,28816,16919,18206,3185,0
19940,27527,193486,34674,178833,3575,112627,3765,10311,62463,0
61079,7343,136283,7079,9691,50480,51507,5457,5394,1203,1
22125,110864,5306,5598,15771,2938,69960,257887,5976,20521,1
89930,62242,15744,92012,39752,18562,33561,371842,20339,21728,1
119,1902,8354,1896,1820,10264,10581,6425,789,17485,0
84795,15127,148301,8163,75629,8734,6707,18263,37003,9166,1
5361,66970,243500,14767,3632,7015,12667,32191,45825,25791,0
11753,4180,2818,673,6178,28378,11567,19688,22786,115,1
391285,7597,4809,4195,12622,40631,116038,12521,7634,25730,0
217027,34116,3652,3210,4943,33331,1618,1892,111668,318,1
14715,16812,32529,2918,7192,96194,13187,8336,323,15731,1
7202,3244,2696,11919,5013,345,182,2213,1668,178,1
13350,4477,0,0,0,0,0,0,0,0,1
114,0,0,566,1233,0,1275,179,4441,0,0
59882,61562,5374,50549,37908,85293,1153,86117,18291,5421,0
99759,29754,9260,46501,31608,28545,1082,4879,24929,85220,1
0,576557,4454,11333,0,0,0,0,0,0,1
227,15506,7045,7223,10798,15887,5438,1535,7733,35650,0
28555,71713,41747,775597,15087,11428,17407,227182,634114,188224,0
11171,1384,11252,15684,16338,10057,74418,41845,7427,81176,1
3149,7438,1495,7333,4497,1088,2076,2720,2282,15212,1
1902,1293,3948,4350,1080,3435,167,2558,171,1603,1
108437,7137,279930,61219,51042,189138,6498,53646,4249,5603,1
13535,3378,21871,103644,170380,20319,28347,18481,14350,3429,0
110439,433429,60999,45903,238974,13603,3767,1682,6889,30291,0
12392,209384,19639,1347,1671,216,229,1464,29415,5161,1
3094,45891,501345,60300,76416,18805,101526,4930,11660,55890,1
886,142787,11402,8668,288698,2058,4081,20932,5359,14273,1
871,4934,6985,4390,1401,31544,7603,4669,2944,3198,0
47568,397331,20844,29506,20623,17742,308652,9665,13442,22203,0
351282,27261,11302,64209,34288,643,336592,3109,17615,34823,1
43730,646,19030,371,8647,15175,13655,4843,4323,11680,0
20221,25085,325609,88224,228,46130,1214,12734,14915,17473,0
39549,33288,34216,10476,16357,20343,2657,13897,845,2446,1
4078,5049,2896,164283,2216,13477,76725,17169,1827,14599,1
31294,28395,43753,1215,22174,30978,90434,10023,27888,30460,1
79767,41626,1935,174297,467098,8883,11639,16722,23615,4554,1
2395,1850,5269,326,156,5490,1574,4850,12559,15470,0
33071,4459,11394,10161,1777,9077,24345,92909,13038,2640,0
0,0,5227,0,0,0,0,0,0,0,1
43555,16957,643647,12700,26460,211907,24566,15851,5944,763608,1
16306,1097,138060,12109,6324,68670,127110,6270,154603,233,1
371184,3942,115350,26387,78504,1154,8317,16674,42385,7508,0
1624,18284,11562,12926,2730,679,1388,10051,19301,76333,0
769,12277,12956,2135,18248,1054,13297,1650,117,414,1
5688,2083,22698,38582,42972,5385,12360,494,1993,7108,1
14604,23730,52963,88682,22812,7372,54551,57754,4398,24940,1
1123,125904,16763,15047,41859,32626,21816,1454,11312,7384,1
96557,631093,100528,103980,46497,75236,3740,22121,402379,22694,1
13002,47608,12927,5483,8880,42107,247097,38613,1465,3535,1
94254,51481,309,135309,11167,5191,26413,14888,2196,13460,0
12053,20113,22860,94144,25572,37675,10966,19990,1176,4835,1
286309,365088,38825,94383,114226,65298,1356,26146,13427,10549,1
245,13351,494294,123583,9000,1753,22428,249195,9764,2180,0
119462,198843,40106,19137,68634,75015,81332,156511,130633,106590,0
41426,51104,36925,174000,12470,1050,59033,5654,11233,351,1
14929,20309,21867,3308,5438,9254,13715,246358,94285,8242,0
2291,2809,153,4391,2127,1993,12165,6823,6311,8190,0
3410,13063,0,0,1380,0,0,0,0,0,1
7798,11733,19765,10653,7873,602,4054,26525,201,9653,1
1967,7263,8374,2129,197699,3847,1287796,222124,34156,12830,0
1133,115,14158,1119,1085,8586,641,10345,3557,641,0
2801,95431,5190,4785,728,11691,0,0,0,0,0
2760,10368,1369,47134,131742,9475,134843,14917,57940,65913,0
56919,11782,635,3931,2014,44101,6416,20596,3269,277693,0
4953,38322,50911,64847,49029,321,12068,91687,192024,9357,1
28897,11298,6158,1442,44405,16610,91619,30870,58204,132004,0
437949,24004,35245,12687,8504,11547,12314,106141,168,3083,1
28837,30731,31232,2254,623190,23706,7976,211,15047,52163,1
53462,62724,34659,146673,45511,48964,149018,4515,23227,5739,0
94015,853241,2460,56766,8076,400514,13075,6403,7207,12708,1
1310,0,0,0,0,0,0,0,0,0,1
1154,3007,3866,8685,254,11618,12585,3525,22634,70053,0
53104,33764,569,658576,37222,25937,15469,84579,21135,119927,0
2308,2545,2466,9797,1174,6933,1314,129,4601,7894,1
10874,250160,50535,35526,27848,4921,525825,72570,6167,8581,0
53242,83582,1015,245845,9011,214792,16147,4679,20140,37843,1
20392,5962,9846,5453,11061,12233,31051,2423,4953,174,1
16184,67088,17602,545839,34074,448520,13700,39031,7218,371851,0
181642,114625,31673,8576,240654,195197,86026,12624,120928,16298,1
1390,290,285,15158,133,14672,832,1974,799,2761,0
141484,16705,446389,15007,37609,2517,617,5803,30043,101282,1
27349,7824,6794,2208,197298,4670,16747,27603,5177,2318,0
2313,2394,2495,3160,1300,2042,0,0,0,0,1
7948,9130,1791200,296843,12377,11317,52427,54221,75583,1562,1
23215,13455,160630,8176,7904,16623,23093,27766,37861,320,1
634,25745,2103,4274,1905,116,9000,9904,38983,9119,1
21001,109492,26800,505728,9283,15453,27828,4196,12752,6552,1
28805,88292,53461,14828,193435,11396,11850,90,2031,28297,1
6401,15687,99834,32814,10776,12403,1721,177,124952,9315,1
6219,352507,25897,39395,182290,20153,49718,94463,4374,21615,1
21917,26444,163883,49476,10307,40822,147127,27582,22800,38878,1
5952,10678,16881,42607,16529,8921,11014,27865,72802,61681,0
695,88,894,1094,88,813,594,1302,582,582,0
2791,33197,398921,272919,34604,6082,17132,35073,89032,46487,0
6947,84790,6808,1686,180180,3778,7747,388,3603,2917,1
164625,6110,149703,9167,11627,2071,29830,8963,15401,34832,1
8903,102,107991,29334,13112,31720,0,0,0,0,0
6681,7805,29886,3964,54000,24882,44165,57794,675906,59164,1
116191,16735,1549,8040,14798,322,1572,20027,43660,7339,1
8585,160701,40466,11301,946,2923,9999,5773,110,35586,1
0,0,0,0,0,0,0,0,0,0,1
6196,655987,541518,10533,1043,9557,61530,137,30850,4523,1
2148562,143250,63677,15949,28537,8300,18728,118843,3351,10609,1
5705,18676,76359,2624,49912,7641,9344,5150,292892,1443,0
0,4131,0,271859,0,0,0,0,0,0,1
0,7877,0,0,0,0,0,0,0,0,1
32773,45371,11845,7330,1580,10825,147,8060,268,3867,1
3085,21925,2831,3250,8947,20501,23809,37539,39208,19955,0
2828,165858,22477,55166,511824,104880,27825,6811,120228,64967,1
27021,0,3667,0,10692,0,0,0,0,0,1
190,5885,15230,3703,84662,25271,35070,49176,1950,16982,0
17721,25996,10433,17461,6840,1521,10631,25303,108088,6592,1
224406,857362,66190,239088,17642,10183,8336,5740,5673,61983,1
40142,611,9686,9155,2772,30186,39399,2464,9717,12703,0
4109,23959,648404,10807,5211,49636,5204,79709,124040,47042,1
1275,127232,7273,30975,25954,11003,1529,8820,42538,21492,1
97223,204,18458,10545,1687,7931,12073,4593,183106,6734,0
11317,1258,2130,3116,33403,33563,2128,870,8183,6436,0
1500,51171,4279,16295,142563,7883,36347,3364,213760,19860,0
10903,11688,8779,9151,4734,75760,17333,32552,1207,30345,1
190066,8895,1067185,23245,42263,18192,6103,6029,6519,1660,0
4284,1356,2662,5349,1304,398,1457,232,1753,232,1
16157,5977,381,48964,4376,9451,12779,32034,37409,157475,0
11062,23674,9011,14728,11406,224,15087,54638,9519,16619,1
4258,6790,5828,13874,1844,17709,4064,13300,5992,1706,0
8557,1558,47455,63254,12737,1530368,0,0,0,0,1
60297,56060,245045,127716,57363,14214,11335,90231,8855,11595,1
24915,10696,25637,3706,115661,17144,0,0,0,0,1
2250,54204,82381,84524,54210,63356,6237,59691,352988,6382,0
5719,3484,7468,4892,3426,7126,7058,31448,23862,5782,0
5911,31222,1752,714,261,27653,3177,20768,42697,16527,0
4032,3100,6113,23221,1882,4676,7191,2674,4474,14821,1
1471,4656,21174,118,2169,3240,6001,9105,847,15195,0
56555,34404,4052,61669,139741,2532,3086,60355,135432,21395,0
10289,596757,11452,5694,84261,7103,36376,7197,9807,7768,0
3624,16586,52091,2817,502628,8522,48623,36828,12378,16932,1
18961,31642,44418,6594,4199,34349,147022,4051,5100,5653,0
7657,12433,51912,43710,27222,460288,14465,129769,72674,41408,0
10023,1206,890,14595,28756,4554,1064,133,5166,620,1
1689,3303,13495,4578,3456,854,166,1116,3883,4033,1
288947,17289,29092,1725,79340,1717,118317,85991,8142,14051,1
39219,15058,10232,15341,4520,4091,4658,5292,127554,41865,0
147221,34822,19578,22573,24297,14431,23572,23749,231,555,1
2794,3176,37673,58160,42853,66086,202262,89854,116251,182401,1
8125,48524,9092,9609,1978,18294,15476,167627,2393,72641,0
32448,1716,167,3524,33190,15174,41548,2147,19153,4298,0
6848,124521,1990,13670,259719,93645,65867,2381,2867,4691,1
106569,12038,2624,177207,21599,5986,7202,3933,7609,150,1
111309,10554,54168,15373,2398,2201,92560,7307,28297,3954,0
37031,19962,59904,1418,73091,4658,42363,356120,2182,5191,1
21134,44263,63451,8530,18275,39231,1126,22335,543473,102935,0
7205,8012,11884,2263,8611,69107,4468,16783,61201,3963,1
1171,152,6579,5104,5493,42912,3357,42984,4751,7261,0
296539,86406,18497,59593,8126,27294,87520,32562,44863,33210,0
277638,82770,270117,9070,47914,7187,42829,33681,5108,7752,1
41913,24689,3256,44405,3186,3651,35424,44642,57292,12389,0
72369,1017,45664,1451,7989,9487,53365,7907,187,1618,1
53006,23928,19285,57285,13452,33355,1657,29679,1731,27228,1
26122,132119,46687,1694,68773,5796,14820,70509,51431,11536,0
0,163,0,83775,1144,0,0,0,0,0,1
4777,1040,1674,2149,6154,1972,184514,2123,1523,3477,1
35337,118578,1238,221149,16592,2818,21104,547250,31457,253,1
16827,19936,46910,14025,2624,135470,18484,1876,29286,139435,1
7055,28368,5976,27344,204547,190,374,6359,201,201,1
15789,7711,6216,20279,38336,18782,161,161,62551,19097,1
105,5361,388,68184,36730,0,0,0,0,0,1
3348,15714,15563,35618,11072,60884,18510,9226,15143,48860,0
3862,3574,13203,35320,37628,13032,11066,3333,50735,35823,0
83,313,529,1113,931,4611,2910,12044,643,4541,0
8834,713,59260,15849,9554,47746,17483,16783,14601,2899,0
9438,10317,13805,57812,7473,42784,100795,65718,24814,47694,0
14902,26480,20991,8300,37058,1379,3206,37767,176145,1874,1
11892,17300,30055,8312,9810,12405,10820,11357,42429,2593,1
63927,15019,54719,3967,540596,481887,15367,45576,9262,877,0
5724,57404,86328,636813,5758,134301,2042,33775,22650,31772,0
279218,214331,4233,53696,24553,10029,182749,31559,21496,18981,0
25891,12200,612,2406,51801,11391,0,0,0,0,0
11986,435321,15562,15787,4483,554690,112018,19412,79368,185488,0
12040,1768,56804,39924,1086714,3122,4522,1808,101666,5070,0
5803,241721,5425,12595,47428,43491,5816,16071,14428,3291,0
4429,7120,3790,1033,11394,12752,18547,40963,28972,2977,0
