43.3,20.8,28.4,460117.4,74674.8,539.6,132.2,2.3,737522,37.6,29.7,28.1,567014.3,95494.0,743.7,104.7,2.3,78708,1
39.4,26.3,28.3,513082.5,70920.3,499.6,136.2,2.5,413477,41.4666666667,32.5,25.8666666667,564424.866667,86398.5,585.833333333,132.933333333,2.33333333333,338683,1
41.1,30.0,39.6,616045.0,87819.4,433.2,127.9,3.2,99167,36.9,29.1,37.6,642956.7,104704.6,723.3,108.9,2.7,218247,0
40.0,36.3,30.8,600979.2,91431.0,561.7,116.4,2.3,172879,49.6,34.8,26.8,423676.4,72163.9,464.6,103.1,2.7,300432,1
42.7,30.2,32.9,532988.4,95000.4,479.2,121.1,2.4,327288,43.6,31.7,29.0,552636.9,82557.0,617.1,120.5,1.7,299828,0
37.6,33.1,34.4,679558.0,92972.9,547.1,98.9,2.0,314825,42.0,34.0,34.2,534815.4,98236.3,612.8,106.0,2.5,193805,1
37.4,33.3,35.6,510353.4,94845.5,448.0,81.2,2.4,247428,29.0666666667,31.0,27.7,603959.5,79676.8,576.233333333,91.1333333333,1.8,222088,1
41.2,39.2,29.4,573211.9,83199.6,576.1,148.6,2.5,253612,48.6,31.9,33.0,463795.2,87753.6,473.4,156.1,2.6,259167,0
45.3,31.7,36.0,629750.3,99292.8,640.7,100.7,3.1,904353,41.0,32.8,41.5,749331.0,120819.6,840.1,118.6,2.6,291534,1
47.225,35.1,31.025,598074.775,99961.45,615.225,108.5,2.425,86514,42.9,32.0,37.8,629119.4,93520.7,579.8,93.8,2.1,131235,1
38.0,28.5,22.8,467357.9,65565.9,429.7,81.8,2.1,340203,37.6,31.3,34.8,526092.2,92096.0,545.8,69.0,3.2,168997,0
49.5,33.8,46.3,621550.1,113690.0,585.7,88.4,3.1,1140178,43.0,35.0,38.4,500358.6,87907.1,412.9,87.6,2.2,380817,0
41.8666666667,31.6666666667,27.3333333333,497018.2,81511.7,603.4,112.033333333,2.3,315190,48.3,32.7,34.0,531256.9,98549.5,554.6,154.1,2.9,206445,1
44.6,28.6,29.2,625884.5,85194.5,481.1,113.1,1.9,589761,52.2,30.3,23.7,445588.2,71977.3,574.4,137.3,2.4,378684,0
39.8,34.4,26.9,594883.3,90625.9,569.9,97.6,2.8,395956,42.4,31.4,36.6,472694.1,90894.2,491.5,79.0,2.7,392700,0
48.1,31.9,27.3,503037.5,83135.1,561.0,152.9,3.0,587295,41.6,28.7,25.5,515907.8,74724.8,557.2,106.5,2.7,273835,0
35.6,28.1,20.1,454549.2,61300.8,549.0,110.4,1.6,726467,38.5,22.5,22.5,497390.4,68640.7,567.1,117.6,2.5,788933,0
41.4,27.4,32.0,698522.4,95642.6,639.8,93.0,2.7,1107104,43.2,32.5,42.7,570543.1,106489.5,619.8,98.2,2.9,160869,1
39.9,27.1,32.9,529499.5,93155.2,667.5,105.7,2.2,259342,31.1,35.3,43.0,638651.2,108413.2,621.9,76.5,2.2,173725,1
40.8,27.9,28.0,570108.8,71320.2,499.4,123.7,2.7,1443303,42.6,31.7,30.6,542476.3,90173.6,600.6,131.1,2.2,2096702,1
38.5,29.1,25.3,536884.3,77001.2,607.2,107.0,2.5,134209,43.3,22.8,23.4,535777.2,75433.1,548.7,111.2,3.0,91064,0
37.9,26.7,21.8,597181.2,77257.9,738.9,110.4,2.2,418579,40.0,29.4,34.9,614937.0,102493.9,698.5,113.9,2.6,2062081,0
39.0,28.1,32.6,640463.5,81912.8,591.5,95.3,2.5,315472,36.3,31.3,31.4,552168.4,79730.7,574.3,141.7,2.0,555833,1
38.0,30.2,31.4,576829.7,79844.8,532.1,76.5,2.4,99188,39.7,28.9,37.9,637452.2,100189.0,695.5,93.5,2.7,176778,0
39.4,26.4,30.8,635841.9,83832.5,551.6,116.0,3.0,395405,42.3,35.0,35.5,623874.6,94848.6,599.1,122.3,2.9,433597,1
40.9,30.4,39.5,527311.0,94181.6,689.4,95.6,2.7,133320,41.3,30.1,34.9,615494.1,93805.8,661.8,130.2,2.5,913270,0
44.3,23.2,23.4,461850.1,65967.2,497.5,118.2,2.8,417355,44.9,26.6,28.6,535499.4,83150.1,485.3,152.6,2.3,221411,1
42.8,41.2,39.0,739874.8,115492.9,751.7,135.2,2.0,436862,47.0,33.4,26.1,558296.5,80165.5,530.0,117.6,2.6,642580,1
33.2,25.7,27.3,548581.1,76204.6,598.6,111.8,2.8,228153,29.7,28.7,30.4,528569.1,83755.8,638.9,89.4,2.0,965459,0
44.7,27.6,24.3,572298.1,92045.7,700.5,157.8,3.1,619786,51.6,26.7,30.7,537910.3,87385.5,512.9,117.5,3.4,125645,0
42.6,26.8,33.4,675782.5,99349.1,782.1,130.6,3.2,528214,39.3,29.7,28.6,479616.8,73376.8,427.7,98.7,2.0,199756,1
37.0,35.4,38.7,609647.7,107757.3,585.7,91.4,2.8,339477,47.9,37.4,30.7,520480.8,89383.4,550.1,108.8,2.2,398979,1
41.5,36.3,35.8,638471.5,107048.6,714.0,88.3,2.6,225394,33.4,32.3,39.6,548001.5,94334.6,494.4,66.2,2.1,297346,0
41.1,28.3,39.0,682456.0,105268.5,685.1,101.6,2.5,334138,28.4904761905,27.619047619,20.119047619,448331.366667,67767.3666667,515.028571429,69.3952380952,2.60476190476,149496,1
33.4,24.5,34.9,646564.8,79211.3,620.3,96.8,2.7,447822,43.4,26.7571428571,32.4857142857,536559.942857,86741.5142857,577.357142857,108.785714286,2.85714285714,518875,1
42.0,28.5,34.6,625199.2,86598.6,488.9,128.7,2.7,150035,34.1,27.5,27.0,524221.7,70432.5,571.5,121.2,2.4,968364,1
39.2,31.3,27.8,527557.9,90619.7,697.5,112.2,2.4,189131,35.7285714286,29.1285714286,32.9571428571,598568.728571,86691.4857143,620.485714286,122.957142857,2.31428571429,82241,0
42.3,30.0,27.0,630767.3,83866.6,592.7,117.0,2.8,326209,48.4,28.9,29.2,531887.6,80349.2,567.3,160.0,2.3,640998,1
44.1,24.1,23.6,472719.2,65196.0,439.5,121.1,2.2,229956,39.9,24.8,31.6,579621.8,83069.5,644.9,149.1,2.6,1514791,1
38.0,41.9,41.6,682265.6,110671.7,639.2,104.4,2.1,52390,44.0,32.2,38.1,499885.0,89429.6,396.1,122.7,3.3,68366,0
41.1,27.5,35.5,655610.3,94393.6,436.6,108.3,2.1,157687,34.5,28.1,27.1,521577.2,80830.1,615.4,97.3,2.8,535768,0
38.0,31.4,23.3,531181.4,82985.0,535.4,78.1,1.9,391552,39.4,29.7,30.7,621566.0,95177.6,579.0,100.6,2.6,216648,1
38.6,35.7,32.6,566348.3,91735.3,693.7,82.2,2.5,307385,35.1,28.0,27.5,530810.9,86299.3,540.4,97.1,3.1,127029,0
32.5,30.1,26.9,492979.1,77665.4,654.1,87.7,2.1,194324,27.1,29.0,36.8,597804.7,94247.8,783.9,93.8,2.9,159099,1
26.5,22.8,31.0,522069.0,72965.1,613.2,103.9,2.7,420265,43.8,25.0,26.2,587429.7,89994.8,648.0,95.2,3.0,348257,1
46.2,32.0,30.9,565859.6,91113.4,538.8,102.8,2.6,1113455,51.3,34.8,36.3,573423.7,98470.2,593.3,98.3,2.8,154118,1
36.0,27.9,24.6,553309.8,74933.5,630.0,130.3,2.4,205553,37.3,30.1,29.2,543013.1,86487.2,636.2,89.7,2.3,700824,1
41.0,31.1,24.8,565611.5,81316.8,621.6,107.3,2.3,466469,41.1,33.4,28.4,525049.3,86800.6,453.0,125.0,2.4,362179,1
44.2,23.5,33.9,590645.7,80490.9,604.7,111.9,3.1,503449,38.1,29.3,33.1,602716.9,95254.4,619.1,111.4,2.3,445305,1
35.5888888889,24.2444444444,36.7555555556,570622.511111,90714.3111111,542.288888889,83.5777777778,2.14444444444,273398,31.9,25.7,24.9,578981.3,73236.2,606.7,95.4,2.8,653170,0
48.6,35.9,33.0,634791.4,105024.9,539.9,117.1,2.5,470901,41.1,27.7,32.2,636443.0,102786.4,681.9,120.7,2.5,124512,0
45.4,33.1,34.0,618923.4,107743.1,661.4,106.1,2.8,769603,38.5,30.9,34.1,621750.7,107452.1,590.4,80.0,2.5,578783,0
42.1,26.2,26.6,486148.4,75889.9,419.5,105.2,2.1,286036,43.4,27.9,28.2,596286.9,85545.9,626.0,141.8,2.7,412422,0
40.3,30.6,36.9,679695.5,107015.7,607.0,132.0,3.1,245207,41.3,28.9,46.5,695700.6,114243.4,686.2,120.4,2.8,595303,1
36.2,31.9,30.8,612610.3,95868.1,659.8,109.8,2.7,94467,37.3,30.5,28.7,723476.9,99308.8,856.8,109.2,1.7,1238697,0
34.7,29.4,36.5,658310.0,102430.6,737.3,78.9,2.5,128937,43.1,28.4,28.5,601574.3,83226.5,498.6,129.7,3.2,137900,0
44.3,37.4,26.3,538752.0,97990.5,545.4,115.6,2.3,170738,34.6,28.6,27.6,656595.0,90631.5,657.9,114.9,2.6,462812,1
43.5,28.8,21.7,482610.1,84040.1,541.0,131.9,2.0,186590,44.5,21.7,40.7,711785.9,95572.8,560.5,113.2,4.1,479913,0
35.4,34.2,31.3,721896.5,89094.6,591.3,76.3,2.4,1818849,39.8,29.3,29.6,430317.3,80715.8,406.3,117.1,2.9,342614,0
39.2,37.4,38.3,627960.3,105242.4,596.8,73.9,1.8,473978,38.0,30.8,32.2,528572.3,81804.7,525.2,65.7,2.3,1110379,1
35.7,19.8,17.5,367965.5,57265.9,403.0,94.0,2.1,101162,45.7,33.2,42.0,640477.9,100849.0,599.0,99.9,1.8,64921,1
39.2,30.3,32.4,597684.6,91243.6,662.2,100.8,2.6,208658,47.3,27.1,37.2,616723.2,106793.3,696.5,119.6,3.7,307123,0
48.4,27.9,31.3,559625.7,96966.6,670.6,107.5,3.3,375338,36.4,28.3,38.1,616230.3,100305.6,599.8,114.9,3.2,691784,0
40.2333333333,27.8333333333,28.1666666667,539625.266667,84382.2,597.966666667,100.933333333,2.2,290672,34.7,36.7,37.1,698529.6,103062.8,642.9,78.4,1.9,682043,1
39.2,27.1,24.5,546185.8,72189.8,603.1,110.8,2.5,199696,38.7,24.8,27.4,662592.3,82688.3,808.6,81.2,3.1,543361,0
43.8,25.0,27.9,549992.7,79862.3,532.4,150.8,3.0,415747,45.0,28.7,23.7,480915.3,74992.6,601.0,147.9,2.3,1026029,1
43.7,26.2,30.8,493301.9,89980.3,450.4,87.8,2.2,205094,39.2,31.3,41.5,591773.0,102597.6,632.6,104.0,3.0,501744,0
42.0,25.6,29.5,616306.5,85165.3,732.5,134.9,3.0,220548,48.3,31.1,31.3,578420.4,83074.9,518.3,136.8,2.7,288274,1
44.0714285714,33.5,29.6571428571,519664.157143,81227.2571429,496.914285714,116.385714286,1.72857142857,127824,38.3,29.7,32.6,614183.4,95851.3,636.1,100.2,2.5,215226,0
35.9,24.7,29.1,564897.7,90899.0,612.0,88.8,2.4,226828,38.2,23.4,26.8,500760.0,82274.4,527.3,161.0,2.5,145081,0
46.5,30.4,28.1,524139.8,91399.6,616.2,125.1,2.6,77302,43.7,32.9,19.5,456267.0,66857.3,530.8,162.1,2.1,424449,0
32.8,38.4,23.8,377667.6,68126.8,493.3,102.7,1.4,64487,45.9,36.4,39.0,659433.8,108986.5,683.8,95.2,2.7,217665,0
38.7,28.8,27.3,540801.5,80092.8,567.1,105.9,2.2,193397,47.5,31.1,28.4,631415.2,84055.3,467.4,101.7,2.1,346983,0
36.0,31.8,23.3,462564.3,67293.6,397.6,110.3,2.0,77533,42.9,30.7,31.6,627274.5,100451.4,729.0,174.3,2.6,367698,1
36.3,31.5,29.3,535197.5,90692.7,655.0,96.4,1.9,206511,40.4,30.7,29.7,533976.9,92074.2,532.5,106.7,2.4,405236,0
44.6,28.4,32.9,531720.9,90437.2,612.6,108.8,3.0,407439,45.3,32.8,31.1,568142.6,92363.3,619.6,57.4,2.6,314674,1
38.4857142857,31.0142857143,25.6428571429,474916.314286,76104.7285714,592.857142857,86.3571428571,1.77142857143,178874,36.9,32.6,33.5,601046.1,82109.4,528.6,103.1,2.6,71544,1
38.2,30.2,36.1,595922.8,96269.8,653.8,131.1,2.4,2430240,40.6,24.6,33.7,556871.5,81991.8,587.8,133.1,2.8,159407,0
42.9,29.8,33.6,558684.7,89487.7,581.1,102.6,2.4,59342,44.3,32.3,30.1,601194.3,97852.9,575.8,120.0,3.0,535248,1
41.3,24.6,28.5,474936.1,69954.5,460.9,134.8,3.1,1147805,42.4,26.4,27.2,510762.9,82018.9,641.9,152.0,2.6,169819,1
40.2,24.9,32.0,648827.3,94688.9,650.7,111.8,2.3,310098,38.3,24.6,28.4,532551.7,82230.6,546.9,101.5,2.4,351771,0
45.3,30.8857142857,27.1285714286,596439.085714,88167.9428571,675.428571429,109.014285714,2.57142857143,402610,35.5,28.0,24.9,539818.3,76073.0,536.4,119.3,2.2,203781,1
48.2,24.8,29.7,525737.8,85516.7,494.6,146.2,3.4,451557,39.5,37.4,30.1,608713.9,102340.0,704.3,93.6,2.2,192980,1
30.6,35.8,29.3,546316.6,80904.2,504.0,89.1,1.7,73374,35.4,27.0,30.8,607692.7,80039.1,535.5,87.5,2.6,377500,0
43.4,30.4,28.0,556771.6,79130.8,604.0,134.2,2.7,155032,52.3,27.9,25.1,525203.3,80683.5,595.1,147.9,3.0,2214859,0
36.5,26.4,32.0,514776.5,89516.1,527.8,87.1,2.4,945380,39.1,36.3,26.5,450705.6,78857.8,510.5,79.4,2.0,250272,1
44.6,31.3,32.8,580275.8,93962.6,409.4,103.2,2.7,346974,52.6222222222,33.0777777778,21.7777777778,447079.166667,70266.1555556,482.7,102.044444444,1.84444444444,232733,1
36.2,34.4,26.5,493556.6,72691.5,445.8,111.5,1.7,168350,44.2,33.2,30.9,548423.2,80510.2,458.5,97.8,3.1,286937,1
32.8,29.0,25.3,515670.8,72588.1,630.3,113.0,2.3,93312,50.4,29.6,27.8,526741.1,87027.7,590.7,136.5,3.1,840951,1
41.9,34.4,32.0,671104.9,99674.4,716.8,124.4,2.7,150820,38.5,25.8,29.7,577899.3,87363.4,640.6,81.9,2.5,506987,0
39.2,37.1,30.4,583034.0,94549.2,539.7,101.2,2.3,56580,51.4,34.8,23.7,508569.8,83659.8,480.4,109.0,2.4,209523,1
34.3,26.3,36.5,589169.4,87368.0,642.3,113.4,3.3,273815,48.3,32.1,28.3,533622.8,85788.7,426.9,120.6,2.6,77798,1
45.6,30.6,28.8,502373.9,79980.5,481.4,135.0,2.5,730334,42.6,25.0,29.2,583175.5,88598.3,690.1,137.7,2.9,146513,1
50.65,30.95,22.3,463271.9,92165.2,527.45,164.1,2.35,448681,39.9,27.1,29.0,619543.5,91695.5,577.7,127.1,2.7,329586,0
31.4,23.6,28.7,520741.6,77810.1,540.2,101.8,2.5,119216,45.5,29.2,36.9,499052.9,106519.2,611.0,99.2,3.2,192403,0
45.1,27.8,25.6,474729.0,73752.3,630.8,117.0,2.6,417716,40.4,25.2,26.2,538669.0,82068.1,650.0,136.4,2.2,2523478,0
48.5,30.0,26.0,465756.4,80592.8,557.8,174.4,2.2,536801,39.2,32.1,34.2,598817.3,83237.2,472.3,104.6,2.3,88307,0
35.0,26.4,33.4,659737.7,97011.1,787.6,116.7,1.9,599169,41.2,30.5,31.1,488418.4,90185.6,570.3,118.4,2.1,376719,1
43.4,30.4,35.7,638922.3,101658.2,611.6,99.9,2.9,206196,49.3,29.9,33.5,493922.5,89833.6,620.9,78.9,2.8,388973,0
48.5,36.3,40.8,612911.2,106271.6,657.7,96.9,2.7,324575,34.2,27.1,34.3,593752.6,82664.7,593.4,76.5,2.9,439502,1
41.8,30.6,35.1,637943.6,94606.2,439.1,85.6,2.1,271159,37.6,35.7,28.3,610661.4,78344.6,487.8,86.9,1.9,48879,1
37.8,30.8,28.1,562216.8,83890.1,601.6,106.4,2.3,618314,50.5,28.8,31.9,607603.0,96444.2,693.7,129.7,2.7,170628,1
31.9,28.0,27.0,587031.8,80980.2,615.8,91.8,2.7,90857,43.4,33.4,36.2,554185.5,95234.6,491.1,108.5,2.5,199181,1
43.0,30.7,33.5,593712.9,89018.4,669.4,87.8,2.3,924868,41.0,36.3,31.4,543830.6,87089.3,541.4,123.7,2.4,310099,1
40.3,35.7,38.6,602527.8,101260.2,573.9,72.7,3.3,403474,44.9,30.2,22.3,503176.3,86369.7,548.1,159.4,2.4,342189,1
42.8,33.4,28.4,509207.4,88181.1,547.0,122.1,1.9,350610,39.0,27.8,46.9,636247.4,107070.15,584.45,105.3,3.1,122160,0
42.2,23.4,24.4,513969.0,76154.1,647.6,131.3,2.6,27854,42.4,22.1,27.6,526623.1,77858.3,652.6,103.2,3.1,70591,0
33.2,29.5,38.6,570618.5,97125.2,622.1,72.4,3.0,178883,36.6,28.8,26.5,528699.8,83758.3,548.7,101.9,2.0,82707,1
37.8,34.0,22.0,612207.5,95266.5,640.1,95.5,2.1,396715,41.5,24.5,25.6,517062.5,71719.9,521.5,111.8,2.8,849466,1
33.3,31.1,27.6,495216.5,71375.9,463.8,110.0,1.7,140570,45.0,30.0,28.3,499766.1,76620.3,444.2,130.7,2.6,432484,0
38.7,27.4,26.2,550761.9,83521.9,667.8,128.9,2.5,326211,48.0,28.0,22.7,536123.2,82037.1,675.4,179.2,2.6,1089146,0
46.7,34.8,32.8,588142.4,97116.7,478.9,158.2,2.7,197142,34.6,23.3,33.0,597242.8,84637.5,637.9,102.1,3.2,678874,0
40.4,30.9,30.8,575622.0,94152.2,682.6,108.7,2.4,145089,43.5,38.7,33.0,552687.4,96536.0,514.1,145.5,2.0,375262,0
37.2,26.7,19.5,477708.0,66868.9,486.8,120.1,2.0,418111,46.4777777778,29.0333333333,24.5222222222,667135.144444,95263.3444444,657.144444444,109.1,2.66666666667,281606,0
33.5,34.0,49.1,572633.5,112578.8,582.6,75.6,2.7,155531,49.0,28.5,24.6,584593.8,92784.3,652.0,114.1,3.2,170280,1
45.3,24.4,27.0,465104.3,79312.3,461.4,123.0,2.9,326356,40.0,32.0,28.2,527220.3,73410.4,544.1,127.0,1.9,422866,1
45.9,34.5,43.9,552336.4,100596.8,505.6,124.3,2.3,305428,43.1,26.8,31.2,654195.3,93179.6,569.1,123.3,2.9,112901,1
39.1,23.4,27.0,467770.0,74856.6,569.2,101.9,2.9,442290,32.4,28.7,30.9,671435.9,91950.2,721.6,98.1,1.9,119197,1
37.3,30.6,31.2,486688.6,73911.1,478.9,66.9,1.6,123319,28.5,30.2,28.5,488377.4,73793.0,431.8,62.7,2.1,94554,1
44.3,31.7,25.7,601828.3,89157.6,661.9,156.1,2.6,240365,47.9,25.3,25.6,459979.9,81044.7,539.9,130.9,3.0,166673,0
42.6,31.7,25.9,550519.1,76797.0,553.3,86.6,2.7,64973,31.9,37.4,33.4,576662.6,88240.0,623.2,83.6,2.0,127326,0
31.9,24.2,28.5,468960.9,68143.2,505.5,84.4,2.4,388322,44.1,27.0,27.1,543482.5,86884.8,589.6,99.9,2.8,1507316,1
36.1444444444,33.4444444444,28.7666666667,552904.211111,88087.5222222,662.122222222,109.766666667,1.92222222222,87333,35.1,37.4,31.6,632262.7,99586.3,591.9,99.4,2.1,239908,0
37.4,31.7,33.3,633487.6,99245.6,727.8,67.1,2.7,481690,39.9,25.0,27.7,496893.3,74257.0,471.5,84.7,2.3,257670,1
39.6,27.2,23.3,516162.7,76744.7,500.5,111.1,2.7,395246,43.6,32.5,33.1,560498.3,96217.8,673.1,117.3,2.6,1342076,1
36.0,23.3,24.2,508393.4,77477.0,607.5,111.9,2.8,299311,36.6,26.3,24.6,700391.3,85682.5,718.3,131.2,2.3,208835,0
36.0,31.5,27.8,538334.2,80706.4,587.5,85.5,2.7,203822,43.2,33.95,24.55,467823.825,87211.825,525.625,89.6,2.225,1389604,0
29.7,25.2,31.4,497728.8,75644.9,538.9,176.3,2.7,240062,43.6,35.1,32.1,595046.8,93028.3,701.0,114.4,2.7,1013809,1
35.8,28.1,30.8,488546.2,76614.6,548.5,123.2,2.9,615748,35.6,31.4,25.0,583497.3,78916.7,577.2,115.2,1.9,166734,1
40.4,29.8,31.4,510230.1,86917.4,585.6,102.2,2.4,601598,40.1,30.8,23.2,519290.3,84817.2,645.3,123.9,2.7,295231,0
37.9,24.5,23.6,529514.5,78521.0,561.4,92.5,2.4,129374,28.1,23.0,34.5,624581.2,88831.8,565.8,95.7,1.6,149980,0
48.5,31.5,35.4,669114.3,112430.9,583.5,113.4,2.7,166046,27.3,23.9,21.4,446541.9,64924.7,436.9,88.9,1.6,235209,1
35.3,24.5,34.6,624885.8,89338.8,622.7,116.2,2.6,200652,43.1,37.3,30.5,604943.3,93661.5,693.2,104.8,2.2,139370,1
40.6,32.6,17.5,406012.5,57085.6,334.4,98.7,2.1,156619,33.2,24.3,34.5,707509.1,97253.7,680.8,113.8,2.0,1004220,0
35.9,23.2,24.6,606594.3,76117.5,567.5,109.2,2.5,800546,47.0,32.8,36.5,619424.2,103311.5,571.0,105.4,3.0,726212,0
40.9,28.0,27.3,582140.2,85900.9,584.1,116.8,2.5,65111,45.0,27.7,27.4,522495.8,81380.9,431.8,170.1,2.7,727163,1
46.9,23.3,26.9,463860.6,74570.1,437.5,147.1,2.8,107269,38.1,23.1,25.1,509851.0,73538.9,673.7,127.7,2.5,148406,0
40.9,28.4,38.5,546973.9,88433.3,622.7,115.9,2.8,1939390,38.3,30.7,32.4,526823.2,88344.1,567.8,102.5,2.1,126241,1
31.3,28.4,35.8,642443.5,87990.4,646.9,89.7,2.4,344711,30.0,29.4,24.4,596147.2,73668.5,413.5,92.6,2.8,105088,1
41.7,30.5,33.1,642854.3,101986.7,607.5,104.5,2.1,1310095,50.9,32.5,39.7,458280.8,95890.1,406.0,141.0,2.9,319365,0
30.9,26.5,30.9,476119.5,82192.2,489.9,71.1,2.0,240800,25.2,33.1,22.1,453684.5,66162.9,484.4,67.2,1.9,443419,0
47.6,26.7,24.6,383680.7,63268.2,333.8,107.1,3.1,594701,43.5,24.6,30.3,486492.5,81641.5,465.9,112.0,2.3,445364,0
39.4,32.0,28.5,553958.4,83359.7,523.5,78.1,2.7,587078,59.9,29.0,24.8,432336.1,83714.0,427.7,114.7,2.2,163273,1
46.6,31.6,20.3,525632.3,74348.8,450.2,68.9,2.3,517962,43.5,34.2,29.55,565867.95,84931.1,496.5,109.75,2.35,216800,0
47.6,39.8,24.1,527825.9,81318.0,524.4,104.3,2.1,199706,36.7,30.6,37.3,612445.2,90847.9,665.7,109.2,2.3,378180,0
38.4,29.3,30.9,604633.8,91439.7,613.3,111.8,2.7,193606,33.7,33.7,35.2,602273.3,89324.9,532.8,120.2,2.9,273507,1
42.2,30.6,37.8,649988.4,109490.1,683.9,109.2,3.2,263549,42.0,22.5,24.0,531262.0,78369.3,534.3,131.5,2.9,117417,1
50.5,28.4,30.7,582660.0,90411.7,518.1,97.8,2.4,396720,37.0,34.1,33.2,643667.1,89119.9,423.5,99.0,3.0,208998,0
34.9,28.3,34.7,608971.4,100019.8,662.7,94.6,2.5,105669,45.5,27.7,20.3,487176.5,76565.2,460.3,135.8,1.8,503539,1
45.7,30.5,39.7,610890.4,102536.8,645.3,113.5,2.4,240973,49.5,35.1,26.8,424060.9,81076.2,467.5,96.3,2.1,106671,1
27.1,28.8,33.3,441883.6,86236.0,557.6,111.9,2.5,487967,43.0,32.9,37.9,557309.7,96130.1,651.3,118.0,2.6,200103,0
32.9,31.4,25.3,530152.7,74554.2,594.5,115.7,2.4,136333,42.8,32.2,33.5,628740.2,110257.5,586.1,141.6,2.7,157325,1
34.6666666667,30.2666666667,21.1,448229.8,62447.8333333,436.766666667,107.133333333,1.86666666667,255813,37.8,30.8,26.2,583622.4,86406.5,683.1,118.6,2.8,1295891,0
39.5,26.5,32.1,606265.6,75837.4,505.1,107.7,2.9,510467,35.3,27.1,27.2,551724.0,82413.3,577.0,117.4,2.9,295283,1
47.0,29.3,28.4,593646.5,81295.4,574.5,118.8,2.3,342842,47.3,26.0,22.1,483467.2,74899.2,563.5,99.5,3.0,293400,0
38.1,32.1,29.2,577113.7,68203.1,482.7,95.8,2.3,234411,37.7,29.6,35.2,561467.6,86319.5,564.0,57.2,2.6,676170,0
40.8,33.2,27.8,473044.9,84857.2,535.7,81.9,2.1,199325,36.3,31.6,27.9,620053.5,78423.8,441.8,102.1,2.8,109130,1
45.7,34.0,26.1,494400.0,82807.4,414.3,115.5,2.8,235293,36.6,27.7,28.5,517233.8,77881.1,526.8,87.3,2.8,178507,1
37.6,33.4,31.4,589668.9,83592.5,571.9,132.6,2.4,601248,50.9,34.1,32.7,599570.3,90739.1,508.7,130.7,1.9,158629,0
45.5,29.9,33.7,439059.1,90078.4,519.9,126.4,2.9,369203,38.4,34.0,30.4,504115.4,77891.7,418.7,80.1,2.0,268436,1
51.9,30.3,26.1,482346.2,88404.8,475.1,109.7,2.9,248417,36.6,30.2,24.7,473442.5,69732.6,545.6,114.9,2.4,315058,1
34.1,29.4,34.2,547009.6,87981.1,583.7,88.5,2.5,917034,44.2,30.7,34.5,531613.7,89038.8,548.0,121.0,2.4,144074,1
37.3,32.4,30.7,525171.2,84007.9,520.1,95.1,2.9,142595,42.8,20.9,27.0,591322.8,91440.5,615.5,118.6,3.0,524084,0
43.525,27.1,33.65,630112.45,100309.375,773.7,85.2,3.175,976817,50.8,22.6,22.3,400879.4,64875.9,423.9,214.3,2.9,845714,0
44.1,23.1,33.0,449453.9,87233.4,513.7,162.5,2.7,230275,43.2,25.1,29.1,521347.8,79965.4,549.2,125.7,2.8,724412,0
29.6,26.9,34.1,607413.0,90864.7,705.4,89.0,2.7,352725,36.1,30.5,35.2,549104.6,88852.6,497.5,149.3,2.2,1427022,0
40.4,31.0,31.6,605541.3,86476.7,581.4,118.1,2.8,855619,42.4,35.0,26.6,519545.4,74324.4,594.7,167.5,2.1,643424,0
43.6,30.8,36.8,646133.5,103983.2,697.7,102.4,2.7,404252,40.8333333333,30.6222222222,26.3555555556,438394.944444,76101.3888889,471.566666667,93.2666666667,2.02222222222,1117189,0
41.5,23.2,25.5,522999.7,81244.6,739.6,130.1,2.6,243459,37.2,27.5,25.4,566250.8,79481.5,608.3,113.1,2.1,546379,1
36.3,34.1,30.1,621844.1,95893.3,649.8,107.4,2.0,250136,42.7,23.6,25.6,537866.9,81691.3,483.5,103.8,2.3,404583,1
39.9,25.2,25.0,512268.3,75614.9,615.5,88.3,2.4,391872,43.4,42.9,42.4,643021.0,114116.5,575.9,75.0,2.0,2124683,1
46.7,22.9,23.0,484962.6,84936.3,555.5,137.1,3.0,425801,41.9,25.1,35.6,657236.9,92249.8,635.4,134.2,3.3,306427,0
42.0,27.8,30.8,450919.3,88741.9,474.2,76.1,2.0,268604,47.8,27.2,24.8,446222.2,73491.4,480.7,84.0,2.2,637232,1
37.8,31.8,30.1,589661.6,85084.6,449.4,101.1,2.9,131670,49.6,32.6,31.2,563678.1,96589.1,604.9,96.9,2.5,253459,0
45.1,25.0,30.0,519903.1,83634.3,588.5,122.0,2.8,130765,35.5,27.3,27.4,583925.6,76436.5,678.9,92.0,2.8,152095,1
42.6,28.3,26.3,555254.0,87429.4,790.4,96.9,3.0,147510,44.6,25.3,32.3,590861.5,88743.7,544.0,104.9,2.8,75384,0
40.3,34.0,30.0,621550.9,96012.6,539.3,95.1,2.6,70403,48.4,34.9,26.6,513919.8,78560.9,533.0,157.9,2.4,269012,0
42.5,25.4,32.4,491701.1,89990.1,393.3,119.7,2.7,357147,52.3,29.0,26.8,409283.7,76823.6,548.7,133.4,3.0,307609,0
38.2,30.7,41.9,633188.6,109572.5,562.6,90.4,2.9,589371,27.9,33.1,34.2,577334.2,83303.5,608.5,77.2,1.5,473468,1
34.8,34.0,38.2,659597.6,107304.2,736.1,96.4,2.1,458601,44.3,31.7,34.3,549235.3,96705.2,542.8,131.1,3.1,872023,0
